,hotel,commentaire,note
2208,ibis Paris Grands Boulevards Opera 9eme, peu surprise tous ibis ressemblent celui ci possède toutefois lavantage d’être proche grands magasins quartier animé restés trois nuits chambre si n’était spacieuse comme beaucoup d’hôtels parisiens toutefois très propre très bien insonorisée bref bon séjour lorsque l’hôtel seulement destiné a passer nuit sans dautres attentes bon rapport qualité prix concerne,0
2209,ibis Paris Grands Boulevards Opera 9eme, accueil très sympathique convivialité fausses notes contre parking proximité cest dommage chambres spacieuses petit déjeuner très diversifié excellent a refaire prochain séjour,0
2210,ibis Paris Grands Boulevards Opera 9eme, lhôtel ibis paris grands boulevards placé idéalement paris a environ 15 minutes louvres sacré coeur dame paris madeleine théatres etc prix chambres fait peu élevé,0
2211,ibis Paris Grands Boulevards Opera 9eme, très agréable bon petit déjeuner bémol tout concernant taille chambre 6ème étage bas plafond peut tenir debout douche si mesure plus d1m80,0
2212,ibis Paris Grands Boulevards Opera 9eme, moins surprise quartier risque tomber très cher très mauvais chaîne sait quoi attendre surprise ibis donc hôtel comme tous autres chaîne,0
2213,ibis Paris Grands Boulevards Opera 9eme, bonne localisation chambre peu trop exiguë ailleurs habitués accueil plus attentionné réception chez accor paris ailleurs petit déjeuner parfait salle manger,1
2214,ibis Paris Grands Boulevards Opera 9eme, séjour agréable hotel confortable trés bien situé où habitudestoutefois concernant petitdéjeuner remarquons dégradation qualité salade fruits louable initiative mise disposition fruits hélas assez mûrs viennoiseries qualité très moyenne,0
2215,ibis Paris Grands Boulevards Opera 9eme, hotel très propre personnel très accueillant situé plein paris cet hotel très calme très bien dormi sans etre dérangées bruits extérieurs petit déjeuner copieux recommande sans hésitation cet hotel,0
2216,ibis Paris Grands Boulevards Opera 9eme, très bonne surprise hôtel agréable plein paris chambres tout faits correctes niveau superficie propreté bon petit déjeuner quartier sympa non loin grands magasins lopéra garnier double vitrage,0
2217,ibis Paris Grands Boulevards Opera 9eme, cet hotel ibis certes bien situé cest vraiment tout quil a chambres exiguës etou biscornues literie moyenne linsonorisation laisse vraiment désirer soirées très longues lorsque vacarme couloirs chambres voisines prolonge jusquà 23 heures lorsque ronflements voisin dà côté traversent murs matinées commencent tôt a toujours affluence très petite réception dont personnel donne sentiment dêtre permanence débordé latmosphère nest donc détente curieusement lhôtel appelle systématiquement veille larrivée vérifier quon na changé davis quand a sécurisé réservation carte accor carte,1
2218,ibis Paris Grands Boulevards Opera 9eme, hotel bien situé paris nombreux moyens transport proximité parfait séjour daffaires découverte ville quartier animé sans nuisances staff agréable serviable,0
2219,ibis Paris Grands Boulevards Opera 9eme, cest hôtel vraiment très dessous standards ibis lascenceur pannela chambre toute petite très froide sous combles chambre bonne séjour trois jours vraiment horreur cest traitement réservé client platinium chez accor fuyez braves gens plus cest cher dame petit déjeuner bien gentille,1
2220,ibis Paris Grands Boulevards Opera 9eme, literie nest niveau prestations lon pourrait attendre regard prix chambre lit 2 places nest fait deux lits place accolés fâcheuse tendance séparer pendant nuit reste rien dextraordinaire prestations niveau dun 2 étoiles commun,1
2221,ibis Paris Grands Boulevards Opera 9eme, amis jai réservé cette chambre disent chambre très propre quils impressionnés laccueil chaleureux personnel parlait anglais ravis a tout suite dit quil wifi a fait plaisir comment aller voir notredame passé moment très bon paris merci,0
2222,ibis Paris Grands Boulevards Opera 9eme, manière générale l’accueil service toujours très bien ibis cet hôtel moyenne catégorie cependant mesure 1m96 plafond chambre devait plafonné 2m poutres tous 50cm toit pente donc inférieur 2m autant dire jai quelques bosses pire douche où si place fallu doucher genoux ny place donc lit 1 place cest première fois dors ibis lit 1 place cest marrant jai cru retomber enfance temps dune nuit autant qualité lit quailleurs autres ibis jai très bien dormi,1
2223,ibis Paris Grands Boulevards Opera 9eme, bon emplacement chambre très exiguë salle bain minusculemanque rangement confort couchage moyen offre petit déjeuner indigente manque qualité cest vraiment low cost pourtant prixlà seul vrai point positif qualité gentillesse personnel réception,1
2224,ibis Paris Grands Boulevards Opera 9eme, grande chambre lumineuse 4ème étage bien isolé bien insonorisé grande salle bain très propre a 5 min musée grevin 2 métro peletier a recommander ibis parisien bien nest cas celui porte versailles lexacte contraire commentaire,0
2225,ibis Paris Grands Boulevards Opera 9eme, efficacité propreté gentillesse toujours rende cet établissement audessus autres ibis séjourne régulièrement cet hôtel depuis années cest valeur constante qualité,0
2226,ibis Paris Grands Boulevards Opera 9eme, passage quartier jai passé nuit agréable cet hôtel chambre assez petite propre calme plutôt originale sixième étage sous toits plafond poutres apparentes personnel sympathique petit déjeuner correct viennoiseries madeleines fraîches seul bémol prix plein cœur paris lhôtel bien placé près grands boulevards folies bergère etc,0
2227,ibis Paris Grands Boulevards Opera 9eme, resté 1 seule nuit cet hôtel chambre récente climatisée sans bruit hôtel proximité métro pouvoir circuler paris rapidement petit déjeuner correct beaucoup restaurants proximité personnel agréable beau quartier,0
2228,ibis Paris Grands Boulevards Opera 9eme, très bon séjour laccueil parfait chambre très convenable rien a dire propreté exemplaire literie excellente lhôtel très bien placé proche lopéra musée grevin galeries lafayette reste donc fidèle hôtels ibis,0
2229,ibis Paris Grands Boulevards Opera 9eme, très bon accueilpersonnel gentil agréable hôtel très propre belle salle bain 3 largement place si retournons paris reprendrai cet hôtel sans hésiter établissement recommanderais volontiers,0
2230,ibis Paris Grands Boulevards Opera 9eme, hotel ibis petite taille peu restaurants proches bien situé louvre opera petit déjeuner sans pancakes personnel souriant vue toits paris dernier étage chambre plus petite autres ibis salle bain petite aussi,1
2231,ibis Paris Grands Boulevards Opera 9eme, jaime faire longues ballades ville lemplacement idéal butte montmartre matin bonne heure rue montorgueil quartier latin belles choses voir sans devoir prendre métro toujours bien accueilli cet hôtel,0
2232,ibis Paris Grands Boulevards Opera 9eme, hotel très bien placé propre calme chambre donnant cour intérieure donc peu lumière très calme personnel accueil charmant chambre a rénovée récemment chambre filles petit couloir semi privatif parfait laisser porte ouverte occasionnellement,0
2233,ibis Paris Grands Boulevards Opera 9eme, jai passé agréable moment cet hotel chambre propre salle bain éclairée propre si peux jy retournerai plaisir bien positionné paris jai pu balader grands boulevards,0
2234,ibis Paris Grands Boulevards Opera 9eme, très bon hôtel chambre nouvelle propre grande confortable personnel très chaleureux accueil réception départ excellente situation paris grands boulevards nombreux restaurants cafés proximité,0
2235,ibis Paris Grands Boulevards Opera 9eme, hotel très bien situé côté théâtres nombreux monuments accessibles pied transports communs chambre confortable salle bains exiguë petit déjeuner buffet copieux varie recommande cet hotel emplaçement prix raisonnable paris,1
2236,ibis Paris Grands Boulevards Opera 9eme, cet hôtel plait bonne situation cette foisci climatisation a mal supporté vague chaleur relogé autre hôtel groupe bonne compréhension part direction,0
2237,ibis Paris Grands Boulevards Opera 9eme, hotel bien situé centre paris près grands magasins très propre personnel agréable serviableles chambres bien agencées famille prix corrects bonne surprise paris,0
2238,ibis Paris Grands Boulevards Opera 9eme, chambre simple 5 m2 prix double 180 euros sans petit dej 20 ans nuits professionnelles parisiennes anecdotes accor best western jalterne sais si vais continuer jai hâte discuter directrice adjointe demain matin,1
2239,ibis Paris Grands Boulevards Opera 9eme, lhôtel vante dêtre bien insonorisé ça nest tout cas bien quétant 3 ème étage jentendais chaque véhicule passait rue ailleurs chambre minuscule chance personnel extrêmement aimable,1
2240,ibis Paris Grands Boulevards Opera 9eme, principal atout cet hôtel ibis situation très centrale paris permet daccéder tous sites capitale plus trois lignes métro proximité très bon accueil personnel réception checkin rapide attention particulière demandes éventuelles chambre rénovée récemment propre bonne literie côté cour sans vue très calme petit déjeuner perfectible quelques fruits frais bienvenus,0
2241,ibis Paris Grands Boulevards Opera 9eme, hôtel bien situé proche pied boulevards louvre nest loin rue rivoli tuileriesaccueil sympathique chambre impeccable très calme petit déjeuner copieux ravis séjour,0
2242,ibis Paris Grands Boulevards Opera 9eme, ibis cest vraiment confortable javais chambre dernier étage vue toits paris cétait calme bien agencé moderne aije bol tout cas jy retournerai tester,0
2243,ibis Paris Grands Boulevards Opera 9eme, hôtel satisfaisant chambres spacieuses confortables propre bon rapport qualité prix literie ok sdb ok petit déjeuner ok conseille retourne mois accueil ok trop bruyant,0
2244,ibis Paris Grands Boulevards Opera 9eme, emplacement très bien accueil très bien petit déjeuné standard accueil sourire place avant lheure chambre spacieuse rénové peu trop luminosité faudrait rideaux peu plus épais occultant chambre cours donc calme là,1
